Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,WeekStatus,Load_Type,hour,Usage_kWh,Cluster
-0.7984160438401722,1.8641635266496759,-0.7121605878145879,1.025674538047878,-2.063438666792612,0.8159143020543069,0,2,17,3.89,1
0.18873897303796203,-0.5227119630250736,0.5283570568600728,0.7483866978340804,0.5140839875435324,0.4546759310199602,1,2,15,47.59,2
-0.3779838946841049,-0.5227119630250736,-0.7121605878145879,-1.701253307711813,0.5140839875435324,1.6828863925367394,1,0,23,3.78,1
-0.4222399103847436,-0.5227119630250736,-0.7121605878145879,-1.6795984478094017,0.5140839875435324,-1.459887435462078,0,0,1,3.42,0
0.90789922817334,-0.5227119630250736,0.5283570568600728,-0.017984075785387566,0.5140839875435324,-1.0625252273242964,0,0,4,37.33,0
1.162371318452012,-0.5227119630250736,0.5283570568600728,-0.20389897055730508,0.5140839875435324,-0.014933951324690725,0,2,11,38.16,2
-0.17207048829918914,-0.5227119630250736,0.5283570568600728,0.8381751413318816,0.5140839875435324,-0.2678008110487335,0,1,10,37.22,2
-0.7984160438401722,3.0200126810984718,-0.7121605878145879,1.025674538047878,-2.286017565723585,1.4661433699161313,1,1,22,3.89,1
1.4389714165810037,-0.5227119630250736,1.1486158791974033,0.4108877837452865,0.5140839875435324,-0.12330546263499476,1,2,11,68.69,2
0.11129094556184448,-0.5227119630250736,0.5283570568600728,0.7420486900577647,0.5140839875435324,-0.12330546263499476,1,2,11,43.34,2
2.7930825636436003,-0.5227119630250736,3.0093923462093946,0.5487394528801459,0.5140839875435324,-0.014933951324690725,0,2,11,127.98,2
-0.5550079574866597,-0.5227119630250736,-0.7121605878145879,-0.7030170829421412,0.5140839875435324,1.61063871832987,1,1,23,3.6,1
-0.7984160438401722,1.7393157085733253,-0.7121605878145879,1.025674538047878,-2.091957612605565,1.2132765101920886,1,0,20,3.53,1
0.4585777354349115,-0.5227119630250736,-0.09190176547725756,-0.4669262932743934,0.5140839875435324,-0.5206676707727763,1,0,8,21.06,0
-0.49108260147462607,-0.5227119630250736,-0.7121605878145879,-1.3838247515813509,0.5140839875435324,-0.7012868562899497,1,0,7,3.24,0
-0.7959573763012479,0.13508836877505426,0.5283570568600728,1.025674538047878,0.4783533542836264,0.8520381391577416,1,2,17,32.9,1
-0.6060253089193401,-0.4985478692038444,-0.7121605878145879,-0.08453315743669855,0.5108059477949174,1.719010229640174,1,0,23,4.03,1
-0.5328799496363402,-0.5227119630250736,-0.7121605878145879,-1.3547755492732392,0.5140839875435324,-1.604382783875817,1,0,0,2.84,0
-0.7984160438401722,2.8414668767527225,-0.7121605878145879,1.025674538047878,-2.2840507418744163,1.4661433699161313,1,1,22,3.71,1
-0.4664959260853823,-0.5227119630250736,-0.7121605878145879,-1.993329832737013,0.5140839875435324,-1.0625252273242964,1,0,4,2.56,0
-0.7099040124388949,-0.36833025250055385,-0.09190176547725756,1.0198646975862558,0.511789359719502,0.8520381391577416,1,1,17,31.03,1
1.4807687647427181,-0.5227119630250736,1.7688747015347337,0.5640563050062417,0.5140839875435324,0.5630474423302642,1,2,15,82.76,2
2.478987785546012,-0.5227119630250736,2.389133523872064,0.5328944334393576,0.5140839875435324,-0.2678008110487335,1,1,10,114.62,2
1.1181153027513735,-0.5227119630250736,1.7688747015347337,0.6628235928538225,0.5140839875435324,-0.3039246481521682,1,1,9,79.74,2
-0.7984160438401722,1.8306022852313024,-0.7121605878145879,1.025674538047878,-2.017546110312,1.2132765101920886,0,0,20,4.1,1
-0.5218159457111806,-0.5227119630250736,-0.7121605878145879,-0.9961499425967272,0.5140839875435324,1.61063871832987,1,1,23,3.53,1
0.5249617589858696,-0.5227119630250736,0.5283570568600728,0.639584231007333,0.5140839875435324,0.7436666278474376,1,2,17,53.17,1
-0.524274613250105,-0.4985478692038444,-0.7121605878145879,-1.0009034484289636,0.5098225358703328,-0.4484199965659069,1,0,8,3.49,0
3.18708403675623,-0.5227119630250736,3.0093923462093946,0.40507794328366414,0.5140839875435324,-0.014933951324690725,1,2,11,121.64,2
-0.6435199888879369,-0.5227119630250736,-0.7121605878145879,0.01317779578149655,0.5140839875435324,-0.9541537160139923,1,0,5,3.46,0
-0.6545839928130965,-0.4555894801883259,-0.7121605878145879,0.2350080679525349,0.4858928457054416,-1.6405066209792514,1,0,0,3.78,0
-0.7984160438401722,2.3581850003281404,-0.7121605878145879,1.025674538047878,-2.081140081435134,0.3463044197096561,0,0,14,4.57,2
0.1174376144091554,-0.5227119630250736,0.5283570568600728,0.7077178146027235,0.5140839875435324,0.23793290839935205,0,2,13,40.97,2
2.1446090002522977,-0.5227119630250736,1.7688747015347337,0.4267328031860748,0.5140839875435324,-0.19555313684186412,1,2,10,91.8,2
-0.5396412853683823,-0.5227119630250736,-0.7121605878145879,-1.0098822927787436,0.5140839875435324,-0.8457822047036885,0,0,6,3.28,0
-0.550705289293542,-0.5227119630250736,-0.7121605878145879,-0.7986153669015649,0.5140839875435324,-0.665163019186515,1,0,7,3.49,0
-0.7984160438401722,2.1407081559370766,-0.7121605878145879,1.025674538047878,-2.0726171780887346,1.3577718586058272,0,0,21,4.28,1
0.4936137478645838,-0.5227119630250736,-0.09190176547725756,-0.2413988499005041,0.5140839875435324,0.02118988577874396,0,2,12,24.59,2
1.5846474682622729,-0.5227119630250736,2.389133523872064,0.7277881725610553,0.5140839875435324,0.31018058260622144,1,1,14,110.48,2
-0.3958092343413067,-0.5227119630250736,-0.7121605878145879,-0.7209747716417009,0.5140839875435324,-0.556791507876211,1,0,8,5.9,0
1.4057794048055243,-0.5227119630250736,1.1486158791974033,0.2497967527639375,0.5140839875435324,0.6352951165371336,1,1,16,58.64,2
-0.5906586368010629,-0.5079450168009891,-0.7121605878145879,-0.16481458927002718,0.5127727716440861,1.6467625554333047,1,0,23,4.14,1
-0.510751941786021,-0.5227119630250736,-0.7121605878145879,-0.6253764876822778,0.5140839875435324,-0.9902775531174272,1,0,5,4.43,0
-0.5925026374552562,-0.5227119630250736,-0.7121605878145879,-0.3892856980145301,0.5140839875435324,-0.665163019186515,0,0,7,3.6,0
1.6688568314704322,-0.5227119630250736,1.7688747015347337,0.4367679821652407,0.5140839875435324,-0.3039246481521682,1,1,9,77.72,2
0.8857712203230206,-0.5227119630250736,1.1486158791974033,0.5328944334393576,0.5140839875435324,-0.3400484852556029,1,1,9,58.9,2
-0.5593106256797772,-0.5227119630250736,-0.7121605878145879,-0.7067142541449914,0.5140839875435324,-0.9180298789105578,1,0,5,3.53,0
-0.7984160438401722,2.7542076490649507,-0.7121605878145879,1.025674538047878,-2.1607964473264842,1.3216480215023925,0,0,21,4.57,1
0.44321106331663424,-0.5227119630250736,0.5283570568600728,0.4299018070742326,0.5140839875435324,0.9604096504680456,1,1,18,38.84,1
-0.6834733363954579,1.4829078241369489,-0.7121605878145879,0.519690250572034,-1.9241219774764653,1.502267207019566,1,1,22,3.96,1
-0.7984160438401722,2.9085893595894703,-0.7121605878145879,1.025674538047878,-2.2483201086145104,0.16568523419248268,0,1,13,4.07,2
-0.5925026374552562,-0.5227119630250736,-0.7121605878145879,-0.6502003514728464,0.5140839875435324,-0.9541537160139923,0,0,5,3.13,0
-0.5660719614118193,-0.5227119630250736,-0.7121605878145879,-1.006713288890586,0.5140839875435324,-0.9180298789105578,1,0,5,2.95,0
0.7505445056821803,-0.5227119630250736,0.5283570568600728,0.3686343985698508,0.5140839875435324,0.4185520939165255,1,1,14,45.68,2
-0.5353386171752647,-0.5227119630250736,-0.7121605878145879,-1.3357615259442928,0.5140839875435324,-1.0986490644277311,0,0,4,2.84,0
-0.5593106256797772,-0.5227119630250736,-0.7121605878145879,-0.9903401021351048,0.5140839875435324,-1.3876397612552087,1,0,2,3.06,0
1.4697047608175582,-0.5227119630250736,1.1486158791974033,0.29469097451283777,0.5140839875435324,0.4907997681233948,1,2,15,62.64,2
0.5095950868675923,-0.4743837753826153,1.1486158791974033,0.7203938301553541,0.5140839875435324,0.8159143020543069,1,1,17,59.83,1
-0.7984160438401722,3.0388069762927614,-0.7121605878145879,1.025674538047878,-2.1149038908458717,0.09343755998561333,1,1,12,5.36,2
0.8034058577690543,-0.5227119630250736,1.1486158791974033,0.5455704489919881,0.5140839875435324,-0.2678008110487335,1,1,10,56.88,2
-0.7984160438401722,1.8118079900370128,-0.7121605878145879,1.025674538047878,-2.2083280236814047,0.3824282568130908,0,0,14,2.99,2
1.9165675860170623,-0.5227119630250736,1.7688747015347337,0.5033170638165524,0.5140839875435324,1.5745148812264351,1,2,22,91.8,1
-0.6078693095735336,-0.5079450168009891,-0.7121605878145879,-0.18963845306059568,0.5127727716440861,-1.0986490644277311,1,0,4,3.74,0
-0.5703746296049369,-0.2569069309915526,-0.09190176547725756,0.9887028260193717,0.5075279080463019,0.8881619762611763,1,2,18,31.25,1
1.6356648196949533,-0.5227119630250736,1.1486158791974033,0.3142331651564771,0.5140839875435324,-0.2678008110487335,1,1,10,68.36,2
-0.5039906060539788,-0.5227119630250736,-0.7121605878145879,-0.9111150049311626,0.5140839875435324,-1.604382783875817,1,0,0,3.92,0
-0.5617692932187016,-0.5227119630250736,-0.7121605878145879,-0.6274891569410492,0.5140839875435324,-1.5321351096689475,1,0,1,3.64,0
1.5428501201005584,-0.5227119630250736,2.389133523872064,0.7272600052463621,0.5140839875435324,1.0687811617783498,1,2,19,108.5,1
2.047491632464785,-0.5227119630250736,2.389133523872064,0.6559574177628145,0.5140839875435324,1.0326573246749151,1,2,19,117.14,1
-0.7984160438401722,1.6668234271096374,-0.7121605878145879,1.025674538047878,-2.159485231427038,0.8881619762611763,0,0,18,3.06,1
-0.5881999692621386,-0.5173421643981339,-0.7121605878145879,-0.3396379704333924,0.5137561835686707,-1.5321351096689475,0,0,1,3.78,0
-0.4664959260853823,-0.5227119630250736,-0.7121605878145879,-1.7973797589859295,0.5140839875435324,-1.604382783875817,1,0,0,2.84,0
-0.5660719614118193,-0.5227119630250736,-0.7121605878145879,-0.7943900283840206,0.5140839875435324,-0.6290391820830803,1,0,7,3.28,0
-0.5353386171752647,-0.5227119630250736,-0.7121605878145879,-0.9354107014070382,0.5140839875435324,1.5745148812264351,1,1,22,3.46,1
-0.7984160438401722,1.2600611811189462,-0.7121605878145879,1.025674538047878,-1.5291181877683317,0.9604096504680456,0,2,18,5.4,1
-0.5728332971438612,-0.5227119630250736,-0.7121605878145879,-0.967628907603308,0.5140839875435324,-0.9541537160139923,1,0,5,2.92,0
-0.7984160438401722,0.9325034648756172,-0.7121605878145879,1.025674538047878,-1.933300488772588,0.6714189536405683,0,0,16,2.84,1
0.9982552602288108,-0.5227119630250736,0.5283570568600728,-0.06604730142244566,0.5140839875435324,-1.6405066209792514,0,0,0,38.09,0
0.6995271542494998,-0.5227119630250736,1.1486158791974033,0.6475067407277275,0.5140839875435324,1.0326573246749151,1,1,19,60.91,1
-0.2230878397318698,-0.5227119630250736,-0.7121605878145879,-0.6253764876822778,0.5140839875435324,-0.556791507876211,0,0,8,8.86,0
-0.6189333134986932,-0.5227119630250736,-0.7121605878145879,-0.3940392038467661,0.5140839875435324,-1.3876397612552087,1,0,2,3.13,0
-0.13703447586951684,-0.5227119630250736,0.5283570568600728,0.8577173319755202,0.5140839875435324,1.0326573246749151,1,2,19,41.65,1
-0.7984160438401722,2.9475203996347847,-0.7121605878145879,1.025674538047878,-2.0250856017338137,0.129561397089048,1,1,12,5.98,2
0.90789922817334,-0.5227119630250736,1.1486158791974033,0.6649362621125947,0.5140839875435324,-0.15942929973842945,1,2,10,71.21,2
-0.5881999692621386,-0.5227119630250736,-0.7121605878145879,-0.4627009547568499,0.5140839875435324,-1.7127542951861208,1,0,0,3.53,0
-0.4197812428458193,-0.5227119630250736,-0.7121605878145879,-2.044562062262229,0.5140839875435324,-1.315392087048339,0,0,2,2.84,0
-0.4732572618174243,-0.5227119630250736,-0.7121605878145879,-1.6568872532776049,0.5140839875435324,-0.6290391820830803,1,0,7,2.99,0
1.2127740029999616,-0.5227119630250736,0.5283570568600728,0.2133532080501242,0.5140839875435324,0.7436666278474376,1,2,17,51.95,1
-0.5703746296049369,-0.5227119630250736,-0.7121605878145879,-0.5213275266877672,0.5140839875435324,-1.7127542951861208,1,0,0,3.71,0
-0.5703746296049369,-0.5227119630250736,-0.7121605878145879,-0.9216783512250212,0.5140839875435324,-0.9902775531174272,0,0,5,3.02,0
-0.6127866446513823,-0.4891507216066998,-0.7121605878145879,0.02532564401943457,0.5081835159960247,-1.4960112725655128,1,0,1,4.18,0
3.021123977878835,-0.5227119630250736,2.389133523872064,0.3559583830172196,0.5140839875435324,-0.3039246481521682,1,1,9,111.31,2
2.0204462895366166,-0.5227119630250736,1.1486158791974033,-0.12308937140928396,0.5140839875435324,-0.4484199965659069,1,0,8,57.64,2
1.9257875892880287,-0.5227119630250736,2.389133523872064,0.6131758652726855,0.5140839875435324,-0.3761723223590375,1,1,9,105.48,2
-0.49108260147462607,-0.4743837753826153,-0.7121605878145879,-0.6755523825781073,0.5042498682976868,-0.4484199965659069,0,0,8,4.61,0
-0.4664959260853823,-0.5227119630250736,-0.7121605878145879,-1.4535428371208199,0.5140839875435324,-1.568258946772382,1,0,1,3.38,0
1.1642153191062057,-0.5227119630250736,0.5283570568600728,0.06969169845364237,0.5140839875435324,-0.05105778842812541,1,2,11,45.58,2
-0.7984160438401722,1.0774880278029926,-0.7121605878145879,1.025674538047878,-1.984110104876124,1.177152673088654,1,0,20,2.92,1
-0.4308452467709789,-0.5227119630250736,-0.7121605878145879,-2.0097030194924943,0.5140839875435324,-0.8457822047036885,0,0,6,2.81,0
-0.6945373403206175,-0.4555894801883259,-0.7121605878145879,0.3152894997858628,0.4672080191383346,-0.7374106933933844,1,0,6,2.92,0
-0.7074453448999705,0.2116079992089466,-0.7121605878145879,0.6691616006301382,-0.8869502010146112,-0.4484199965659069,0,0,8,3.82,2
-0.4818625982036596,-0.5227119630250736,-0.7121605878145879,-1.7260771715023815,0.5140839875435324,-0.665163019186515,0,0,7,2.81,0
1.3854953976093989,-0.5227119630250736,1.1486158791974033,0.2513812547080164,0.5140839875435324,0.27405674550278675,1,2,13,58.18,2
2.270615711622172,-0.5227119630250736,1.1486158791974033,0.1251492664964018,0.5140839875435324,0.4185520939165255,1,2,14,74.16,2
-0.484321265742584,-0.5227119630250736,-0.7121605878145879,-0.7183339350682363,0.5140839875435324,-0.7735345304968191,1,0,6,4.61,0
-0.36015855502690336,-0.5227119630250736,-0.7121605878145879,-1.8179782842589545,0.5140839875435324,-1.459887435462078,1,0,1,3.71,0
1.7327821874824658,-0.5227119630250736,1.7688747015347337,0.4843030404876063,0.5140839875435324,-0.4122961594624722,1,0,9,83.81,2
-0.7984160438401722,0.5740694065273845,-0.7121605878145879,1.025674538047878,-1.5107611651760868,0.9604096504680456,0,0,18,3.38,1
-0.5728332971438612,-0.5227119630250736,-0.7121605878145879,-0.4663981259597002,0.5140839875435324,1.6828863925367394,1,0,23,3.78,1
-0.7984160438401722,1.8883276204709052,-0.7121605878145879,1.025674538047878,-2.1699749586226065,1.2132765101920886,1,0,20,3.31,1
-0.7984160438401722,2.419937684537948,-0.7121605878145879,1.025674538047878,-2.258482031835217,1.3216480215023925,0,0,21,3.42,1
-0.4861652663967773,-0.5227119630250736,-0.7121605878145879,-1.7487883660341783,0.5140839875435324,-0.9902775531174272,1,0,5,2.74,0
-0.19850116434262607,-0.4314253863670967,1.1486158791974033,0.9828929855577492,0.5140839875435324,-0.2316769739452988,0,2,10,76.21,2
1.2305993426571633,-0.5227119630250736,1.1486158791974033,0.4885283790051498,0.5140839875435324,-0.3761723223590375,1,1,9,67.5,2
1.1002899630941718,-0.5227119630250736,1.1486158791974033,0.4610636786411168,0.5140839875435324,-0.15942929973842945,1,2,10,61.31,2
-0.5857413017232143,-0.5227119630250736,-0.7121605878145879,-0.3274901221954551,0.5140839875435324,-1.2070205757380352,1,0,3,3.85,0
2.514023797975684,-0.5227119630250736,0.5283570568600728,-0.5894611102831571,0.5140839875435324,-0.4845438336693416,0,0,8,51.98,2
-0.7984160438401722,1.7970410438129285,-0.7121605878145879,1.025674538047878,-2.1401447969102083,0.8881619762611763,1,0,18,3.35,1
-0.5593106256797772,-0.5227119630250736,-0.7121605878145879,-0.6686862074870993,0.5140839875435324,-1.7127542951861208,1,0,0,3.6,0
-0.5150546099791385,-0.5227119630250736,-0.7121605878145879,-0.944389545756818,0.5140839875435324,-0.7012868562899497,1,0,7,3.71,0
-0.7984160438401722,2.893822413365386,-0.7121605878145879,1.025674538047878,-1.7943116034313031,0.129561397089048,1,1,12,7.88,2
-0.5304212820974158,-0.5227119630250736,-0.7121605878145879,-1.1054805767381677,0.5140839875435324,-0.8096583676002538,1,0,6,3.24,0
-0.7074453448999705,-0.3830971987246383,-0.09190176547725756,1.01880836295687,0.5121171636943632,0.27405674550278675,0,2,13,29.34,2
0.6067124546551048,-0.5227119630250736,0.5283570568600728,0.5540211260270751,0.5140839875435324,0.27405674550278675,1,2,13,50.4,2
-0.7984160438401722,0.08139038250565603,-0.7121605878145879,1.025674538047878,-0.9797187259004216,-1.315392087048339,1,0,2,2.92,0
0.5538511025682309,0.2451692406273205,0.5283570568600728,0.5725069820413288,0.4924489252026721,0.20180907129591735,1,1,13,49.64,2
-0.7984160438401722,1.5312360117794073,-0.7121605878145879,1.025674538047878,-1.5464917984359925,0.4907997681233948,0,2,15,6.12,2
-0.012871765153836241,-0.5227119630250736,1.1486158791974033,0.8872947015983255,0.5140839875435324,0.5269236052268296,1,1,15,54.72,2
-0.7984160438401722,2.3528152017012003,-0.7121605878145879,1.025674538047878,-1.9182215059289585,0.9965334875714804,0,2,18,5.72,1
1.4279074126558442,-0.5227119630250736,2.389133523872064,0.7093023165468025,0.5140839875435324,0.8159143020543069,1,1,17,99.9,1
