Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,WeekStatus,Load_Type,hour,Usage_kWh
1.2127740029999616,-0.5227119630250736,0.5283570568600728,0.2133532080501242,0.5140839875435324,0.7436666278474376,1,2,17,51.95
-0.5703746296049369,-0.5227119630250736,-0.7121605878145879,-0.5213275266877672,0.5140839875435324,-1.7127542951861208,1,0,0,3.71
-0.5703746296049369,-0.5227119630250736,-0.7121605878145879,-0.9216783512250213,0.5140839875435324,-0.9902775531174272,0,0,5,3.02
-0.6127866446513823,-0.48915072160669976,-0.7121605878145879,0.025325644019434566,0.5081835159960247,-1.4960112725655128,1,0,1,4.18
3.021123977878835,-0.5227119630250736,2.389133523872064,0.3559583830172196,0.5140839875435324,-0.3039246481521682,1,1,9,111.31
2.020446289536617,-0.5227119630250736,1.1486158791974033,-0.12308937140928396,0.5140839875435324,-0.4484199965659069,1,0,8,57.64
1.9257875892880287,-0.5227119630250736,2.389133523872064,0.6131758652726855,0.5140839875435324,-0.3761723223590375,1,1,9,105.48
-0.491082601474626,-0.4743837753826153,-0.7121605878145879,-0.6755523825781073,0.5042498682976868,-0.4484199965659069,0,0,8,4.61
-0.46649592608538226,-0.5227119630250736,-0.7121605878145879,-1.45354283712082,0.5140839875435324,-1.568258946772382,1,0,1,3.38
1.1642153191062055,-0.5227119630250736,0.5283570568600728,0.06969169845364238,0.5140839875435324,-0.05105778842812541,1,2,11,45.58
-0.7984160438401722,1.0774880278029926,-0.7121605878145879,1.025674538047878,-1.984110104876124,1.177152673088654,1,0,20,2.92
-0.4308452467709789,-0.5227119630250736,-0.7121605878145879,-2.0097030194924943,0.5140839875435324,-0.8457822047036885,0,0,6,2.81
-0.6945373403206175,-0.4555894801883259,-0.7121605878145879,0.3152894997858628,0.4672080191383346,-0.7374106933933844,1,0,6,2.92
-0.7074453448999705,0.2116079992089466,-0.7121605878145879,0.6691616006301382,-0.8869502010146112,-0.4484199965659069,0,0,8,3.82
-0.48186259820365956,-0.5227119630250736,-0.7121605878145879,-1.7260771715023815,0.5140839875435324,-0.665163019186515,0,0,7,2.81
1.3854953976093987,-0.5227119630250736,1.1486158791974033,0.2513812547080164,0.5140839875435324,0.27405674550278675,1,2,13,58.18
2.2706157116221717,-0.5227119630250736,1.1486158791974033,0.1251492664964018,0.5140839875435324,0.4185520939165255,1,2,14,74.16
-0.48432126574258394,-0.5227119630250736,-0.7121605878145879,-0.7183339350682363,0.5140839875435324,-0.7735345304968191,1,0,6,4.61
-0.36015855502690336,-0.5227119630250736,-0.7121605878145879,-1.8179782842589545,0.5140839875435324,-1.459887435462078,1,0,1,3.71
1.7327821874824658,-0.5227119630250736,1.7688747015347337,0.4843030404876063,0.5140839875435324,-0.4122961594624722,1,0,9,83.81
-0.7984160438401722,0.5740694065273845,-0.7121605878145879,1.025674538047878,-1.5107611651760868,0.9604096504680457,0,0,18,3.38
-0.5728332971438612,-0.5227119630250736,-0.7121605878145879,-0.4663981259597002,0.5140839875435324,1.6828863925367394,1,0,23,3.78
-0.7984160438401722,1.8883276204709054,-0.7121605878145879,1.025674538047878,-2.1699749586226065,1.2132765101920886,1,0,20,3.31
-0.7984160438401722,2.4199376845379477,-0.7121605878145879,1.025674538047878,-2.2584820318352175,1.3216480215023925,0,0,21,3.42
-0.48616526639677726,-0.5227119630250736,-0.7121605878145879,-1.7487883660341783,0.5140839875435324,-0.9902775531174272,1,0,5,2.74
-0.19850116434262607,-0.4314253863670967,1.1486158791974033,0.9828929855577492,0.5140839875435324,-0.23167697394529882,0,2,10,76.21
1.2305993426571633,-0.5227119630250736,1.1486158791974033,0.48852837900514984,0.5140839875435324,-0.3761723223590375,1,1,9,67.5
1.1002899630941718,-0.5227119630250736,1.1486158791974033,0.46106367864111675,0.5140839875435324,-0.15942929973842945,1,2,10,61.31
-0.5857413017232143,-0.5227119630250736,-0.7121605878145879,-0.3274901221954551,0.5140839875435324,-1.2070205757380352,1,0,3,3.85
2.514023797975684,-0.5227119630250736,0.5283570568600728,-0.5894611102831571,0.5140839875435324,-0.4845438336693416,0,0,8,51.98
-0.7984160438401722,1.7970410438129285,-0.7121605878145879,1.025674538047878,-2.1401447969102083,0.8881619762611763,1,0,18,3.35
-0.5593106256797772,-0.5227119630250736,-0.7121605878145879,-0.6686862074870993,0.5140839875435324,-1.7127542951861208,1,0,0,3.6
-0.5150546099791385,-0.5227119630250736,-0.7121605878145879,-0.9443895457568181,0.5140839875435324,-0.7012868562899497,1,0,7,3.71
-0.7984160438401722,2.893822413365386,-0.7121605878145879,1.025674538047878,-1.794311603431303,0.129561397089048,1,1,12,7.88
-0.5304212820974158,-0.5227119630250736,-0.7121605878145879,-1.1054805767381675,0.5140839875435324,-0.8096583676002538,1,0,6,3.24
-0.7074453448999705,-0.3830971987246383,-0.09190176547725755,1.01880836295687,0.5121171636943632,0.27405674550278675,0,2,13,29.34
0.6067124546551048,-0.5227119630250736,0.5283570568600728,0.5540211260270751,0.5140839875435324,0.27405674550278675,1,2,13,50.4
-0.7984160438401722,0.08139038250565603,-0.7121605878145879,1.025674538047878,-0.9797187259004217,-1.3153920870483393,1,0,2,2.92
0.5538511025682309,0.24516924062732048,0.5283570568600728,0.5725069820413288,0.4924489252026721,0.20180907129591738,1,1,13,49.64
-0.7984160438401722,1.5312360117794073,-0.7121605878145879,1.025674538047878,-1.5464917984359925,0.4907997681233948,0,2,15,6.12
-0.01287176515383624,-0.5227119630250736,1.1486158791974033,0.8872947015983255,0.5140839875435324,0.5269236052268296,1,1,15,54.72
-0.7984160438401722,2.3528152017012,-0.7121605878145879,1.025674538047878,-1.9182215059289582,0.9965334875714804,0,2,18,5.72
1.427907412655844,-0.5227119630250736,2.389133523872064,0.7093023165468025,0.5140839875435324,0.8159143020543069,1,1,17,99.9
0.35900170010847454,-0.5227119630250736,0.5283570568600728,0.5851829975939592,0.5140839875435324,-0.19555313684186415,1,2,10,43.16
-0.7959573763012479,0.4143178973759249,-0.09190176547725755,1.025674538047878,0.4363944455013516,-0.12330546263499477,0,2,11,31.5
-0.6742533331244915,0.038431993490137435,0.5283570568600728,1.017223861012791,0.4911377093032258,1.3216480215023925,1,1,21,35.24
1.2619473537784494,-0.5227119630250736,1.7688747015347337,0.6739151064623748,0.5140839875435324,0.5269236052268296,1,1,15,87.16
-0.6631893291993317,0.6371645403939273,-0.7121605878145879,0.9137030673329729,-0.23167005526642934,0.9604096504680457,0,1,18,10.51
-0.5039906060539788,-0.5227119630250736,-0.7121605878145879,-1.0436850009190926,0.5140839875435324,-0.5929153449796456,0,0,7,3.67
